sample_id,position,piece,position_role,word_index,word,start_sec,end_sec,n_positions,n_content_subwords,n_words,duration_sec,mapping_verified
09,33,[PAD],padding,,,,,50,18,14,5.042,1
09,34,[PAD],padding,,,,,50,18,14,5.042,1
09,35,[PAD],padding,,,,,50,18,14,5.042,1
09,36,[PAD],padding,,,,,50,18,14,5.042,1
09,37,[PAD],padding,,,,,50,18,14,5.042,1
09,38,[PAD],padding,,,,,50,18,14,5.042,1
09,39,[PAD],padding,,,,,50,18,14,5.042,1
09,40,[PAD],padding,,,,,50,18,14,5.042,1
09,41,[PAD],padding,,,,,50,18,14,5.042,1
09,42,[PAD],padding,,,,,50,18,14,5.042,1
09,43,[PAD],padding,,,,,50,18,14,5.042,1
09,44,[PAD],padding,,,,,50,18,14,5.042,1
09,45,[PAD],padding,,,,,50,18,14,5.042,1
09,46,[PAD],padding,,,,,50,18,14,5.042,1
09,47,[PAD],padding,,,,,50,18,14,5.042,1
09,48,[PAD],padding,,,,,50,18,14,5.042,1
09,49,[PAD],padding,,,,,50,18,14,5.042,1
10,0,[CLS],[CLS],,,,,50,30,25,9.94,1
10,1,(,content,0,(umm),0.0,0.2659,50,30,25,9.94,1
10,2,umm,content,0,(umm),0.0,0.2659,50,30,25,9.94,1
10,3,),content,0,(umm),0.0,0.2659,50,30,25,9.94,1
10,4,and,content,1,And,0.2659,0.5221,50,30,25,9.94,1
10,5,you,content,2,you,0.5221,0.7434,50,30,25,9.94,1
10,6,know,content,3,know,0.7434,1.0768,50,30,25,9.94,1
10,7,i,content,4,I,1.0768,1.233,50,30,25,9.94,1
10,8,really,content,5,really,1.233,1.8447,50,30,25,9.94,1
10,9,do,content,6,do,1.8447,2.1512,50,30,25,9.94,1
10,10,like,content,7,like,2.1512,2.7248,50,30,25,9.94,1
10,11,to,content,8,to,2.7248,2.9411,50,30,25,9.94,1
10,12,see,content,9,see,2.9411,3.2294,50,30,25,9.94,1
10,13,fluffy,content,10,fluffy,3.2294,3.8862,50,30,25,9.94,1
10,14,chick,content,11,chick,3.8862,4.1395,50,30,25,9.94,1
10,15,flick,content,12,flicks,4.1395,4.4679,50,30,25,9.94,1
10,16,##s,content,12,flicks,4.1395,4.4679,50,30,25,9.94,1
10,17,sometimes,content,13,sometimes,4.4679,5.6613,50,30,25,9.94,1
10,18,so,content,14,so,5.6613,5.8626,50,30,25,9.94,1
10,19,i,content,15,I'm,5.8626,6.1859,50,30,25,9.94,1
10,20,',content,15,I'm,5.8626,6.1859,50,30,25,9.94,1
10,21,m,content,15,I'm,5.8626,6.1859,50,30,25,9.94,1
10,22,not,content,16,not,6.1859,6.3522,50,30,25,9.94,1
10,23,against,content,17,against,6.3522,6.9489,50,30,25,9.94,1
10,24,that,content,18,that,6.9489,7.2052,50,30,25,9.94,1
10,25,but,content,19,but,7.2052,7.4179,50,30,25,9.94,1
10,26,this,content,20,this,7.4179,7.6727,50,30,25,9.94,1
10,27,one,content,21,one,7.6727,8.2094,50,30,25,9.94,1
10,28,was,content,22,was,8.2094,8.4257,50,30,25,9.94,1
10,29,pretty,content,23,pretty,8.4257,9.0124,50,30,25,9.94,1
10,30,terrible,content,24,terrible,9.0124,9.94,50,30,25,9.94,1
10,31,[SEP],[SEP],,,,,50,30,25,9.94,1
10,32,[PAD],padding,,,,,50,30,25,9.94,1
10,33,[PAD],padding,,,,,50,30,25,9.94,1
10,34,[PAD],padding,,,,,50,30,25,9.94,1
10,35,[PAD],padding,,,,,50,30,25,9.94,1
10,36,[PAD],padding,,,,,50,30,25,9.94,1
10,37,[PAD],padding,,,,,50,30,25,9.94,1
10,38,[PAD],padding,,,,,50,30,25,9.94,1
10,39,[PAD],padding,,,,,50,30,25,9.94,1
10,40,[PAD],padding,,,,,50,30,25,9.94,1
10,41,[PAD],padding,,,,,50,30,25,9.94,1
10,42,[PAD],padding,,,,,50,30,25,9.94,1
10,43,[PAD],padding,,,,,50,30,25,9.94,1
10,44,[PAD],padding,,,,,50,30,25,9.94,1
10,45,[PAD],padding,,,,,50,30,25,9.94,1
10,46,[PAD],padding,,,,,50,30,25,9.94,1
10,47,[PAD],padding,,,,,50,30,25,9.94,1
10,48,[PAD],padding,,,,,50,30,25,9.94,1
10,49,[PAD],padding,,,,,50,30,25,9.94,1
11,0,[CLS],[CLS],,,,,50,14,14,5.804,1
11,1,i,content,0,I,0.0,0.2651,50,14,14,5.804,1
11,2,would,content,1,would,0.2651,0.5336,50,14,14,5.804,1
11,3,be,content,2,be,0.5336,0.8175,50,14,14,5.804,1
11,4,ashamed,content,3,ashamed,0.8175,1.8117,50,14,14,5.804,1
11,5,to,content,4,to,1.8117,2.0493,50,14,14,5.804,1
11,6,have,content,5,have,2.0493,2.5096,50,14,14,5.804,1
11,7,made,content,6,made,2.5096,3.1965,50,14,14,5.804,1
11,8,this,content,7,this,3.1965,3.4333,50,14,14,5.804,1
11,9,film,content,8,film,3.4333,3.7603,50,14,14,5.804,1
11,10,if,content,9,if,3.7603,4.0873,50,14,14,5.804,1
11,11,i,content,10,I,4.0873,4.3138,50,14,14,5.804,1
11,12,was,content,11,was,4.3138,4.5778,50,14,14,5.804,1
11,13,a,content,12,a,4.5778,4.823,50,14,14,5.804,1
11,14,director,content,13,director,4.823,5.804,50,14,14,5.804,1
11,15,[SEP],[SEP],,,,,50,14,14,5.804,1
11,16,[PAD],padding,,,,,50,14,14,5.804,1
11,17,[PAD],padding,,,,,50,14,14,5.804,1
11,18,[PAD],padding,,,,,50,14,14,5.804,1
11,19,[PAD],padding,,,,,50,14,14,5.804,1
11,20,[PAD],padding,,,,,50,14,14,5.804,1
11,21,[PAD],padding,,,,,50,14,14,5.804,1
11,22,[PAD],padding,,,,,50,14,14,5.804,1
11,23,[PAD],padding,,,,,50,14,14,5.804,1
11,24,[PAD],padding,,,,,50,14,14,5.804,1
11,25,[PAD],padding,,,,,50,14,14,5.804,1
11,26,[PAD],padding,,,,,50,14,14,5.804,1
11,27,[PAD],padding,,,,,50,14,14,5.804,1
11,28,[PAD],padding,,,,,50,14,14,5.804,1
11,29,[PAD],padding,,,,,50,14,14,5.804,1
11,30,[PAD],padding,,,,,50,14,14,5.804,1
11,31,[PAD],padding,,,,,50,14,14,5.804,1
11,32,[PAD],padding,,,,,50,14,14,5.804,1
11,33,[PAD],padding,,,,,50,14,14,5.804,1
11,34,[PAD],padding,,,,,50,14,14,5.804,1
11,35,[PAD],padding,,,,,50,14,14,5.804,1
11,36,[PAD],padding,,,,,50,14,14,5.804,1
11,37,[PAD],padding,,,,,50,14,14,5.804,1
11,38,[PAD],padding,,,,,50,14,14,5.804,1
11,39,[PAD],padding,,,,,50,14,14,5.804,1
11,40,[PAD],padding,,,,,50,14,14,5.804,1
11,41,[PAD],padding,,,,,50,14,14,5.804,1
11,42,[PAD],padding,,,,,50,14,14,5.804,1
11,43,[PAD],padding,,,,,50,14,14,5.804,1
11,44,[PAD],padding,,,,,50,14,14,5.804,1
11,45,[PAD],padding,,,,,50,14,14,5.804,1
11,46,[PAD],padding,,,,,50,14,14,5.804,1
11,47,[PAD],padding,,,,,50,14,14,5.804,1
11,48,[PAD],padding,,,,,50,14,14,5.804,1
11,49,[PAD],padding,,,,,50,14,14,5.804,1
12,0,[CLS],[CLS],,,,,50,42,35,13.014,1
12,1,or,content,0,Or,0.0,0.2192,50,42,35,13.014,1
12,2,worse,content,1,"worse,",0.2192,0.7823,50,42,35,13.014,1
12,3,",",content,1,"worse,",0.2192,0.7823,50,42,35,13.014,1
12,4,an,content,2,an,0.7823,1.0203,50,42,35,13.014,1
12,5,individual,content,3,individual,1.0203,2.1692,50,42,35,13.014,1
12,6,previously,content,4,previously,2.1692,2.9959,50,42,35,13.014,1
12,7,had,content,5,had,2.9959,3.1626,50,42,35,13.014,1
12,8,good,content,6,good,3.1626,3.4848,50,42,35,13.014,1
12,9,credit,content,7,"credit,",3.4848,4.0793,50,42,35,13.014,1
12,10,",",content,7,"credit,",3.4848,4.0793,50,42,35,13.014,1
12,11,but,content,8,but,4.0793,4.2509,50,42,35,13.014,1
12,12,usually,content,9,usually,4.2509,5.1226,50,42,35,13.014,1
12,13,by,content,10,by,5.1226,5.3336,50,42,35,13.014,1
12,14,no,content,11,no,5.3336,5.6015,50,42,35,13.014,1
12,15,fault,content,12,fault,5.6015,5.8688,50,42,35,13.014,1
12,16,of,content,13,of,5.8688,6.1159,50,42,35,13.014,1
12,17,their,content,14,their,6.1159,6.3292,50,42,35,13.014,1
12,18,own,content,15,"own,",6.3292,6.5943,50,42,35,13.014,1
12,19,",",content,15,"own,",6.3292,6.5943,50,42,35,13.014,1
12,20,or,content,16,or,6.5943,6.851,50,42,35,13.014,1
12,21,perhaps,content,17,perhaps,6.851,7.4105,50,42,35,13.014,1
12,22,by,content,18,by,7.4105,7.5821,50,42,35,13.014,1
12,23,fault,content,19,fault,7.5821,7.8544,50,42,35,13.014,1
12,24,of,content,20,of,7.8544,8.071,50,42,35,13.014,1
12,25,their,content,21,their,8.071,8.3204,50,42,35,13.014,1
12,26,own,content,22,"own,",8.3204,8.6399,50,42,35,13.014,1
12,27,",",content,22,"own,",8.3204,8.6399,50,42,35,13.014,1
12,28,they,content,23,they,8.6399,8.8366,50,42,35,13.014,1
12,29,have,content,24,have,8.8366,9.2449,50,42,35,13.014,1
12,30,let,content,25,let,9.2449,9.4922,50,42,35,13.014,1
12,31,their,content,26,their,9.4922,9.7789,50,42,35,13.014,1
12,32,credit,content,27,credit,9.7789,10.3283,50,42,35,13.014,1
12,33,sa,content,28,"sag,",10.3283,10.5755,50,42,35,13.014,1
12,34,##g,content,28,"sag,",10.3283,10.5755,50,42,35,13.014,1
12,35,",",content,28,"sag,",10.3283,10.5755,50,42,35,13.014,1
12,36,and,content,29,and,10.5755,10.8172,50,42,35,13.014,1
12,37,credit,content,30,credit,10.8172,11.3967,50,42,35,13.014,1
12,38,scores,content,31,scores,11.3967,11.9261,50,42,35,13.014,1
12,39,is,content,32,is,11.9261,12.1606,50,42,35,13.014,1
12,40,very,content,33,very,12.1606,12.7073,50,42,35,13.014,1
12,41,low,content,34,low.,12.7073,13.014,50,42,35,13.014,1
12,42,.,content,34,low.,12.7073,13.014,50,42,35,13.014,1
12,43,[SEP],[SEP],,,,,50,42,35,13.014,1
12,44,[PAD],padding,,,,,50,42,35,13.014,1
12,45,[PAD],padding,,,,,50,42,35,13.014,1
12,46,[PAD],padding,,,,,50,42,35,13.014,1
12,47,[PAD],padding,,,,,50,42,35,13.014,1
12,48,[PAD],padding,,,,,50,42,35,13.014,1
12,49,[PAD],padding,,,,,50,42,35,13.014,1
13,0,[CLS],[CLS],,,,,50,30,27,8.679,1
13,1,for,content,0,For,0.0,0.2049,50,30,27,8.679,1
13,2,example,content,1,"example,",0.2049,0.8394,50,30,27,8.679,1
13,3,",",content,1,"example,",0.2049,0.8394,50,30,27,8.679,1
13,4,i,content,2,I,0.8394,1.0717,50,30,27,8.679,1
13,5,could,content,3,could,1.0717,1.2582,50,30,27,8.679,1
13,6,take,content,4,take,1.2582,1.7312,50,30,27,8.679,1
13,7,a,content,5,a,1.7312,1.9586,50,30,27,8.679,1
13,8,set,content,6,set,1.9586,2.1601,50,30,27,8.679,1
13,9,of,content,7,of,2.1601,2.2975,50,30,27,8.679,1
13,10,data,content,8,data,2.2975,2.7705,50,30,27,8.679,1
13,11,and,content,9,and,2.7705,2.9707,50,30,27,8.679,1
13,12,from,content,10,from,2.9707,3.2093,50,30,27,8.679,1
13,13,that,content,11,that,3.2093,3.3417,50,30,27,8.679,1
13,14,data,content,12,"data,",3.3417,3.8444,50,30,27,8.679,1
13,15,",",content,12,"data,",3.3417,3.8444,50,30,27,8.679,1
13,16,i,content,13,I,3.8444,4.0371,50,30,27,8.679,1
13,17,can,content,14,can,4.0371,4.2521,50,30,27,8.679,1
13,18,find,content,15,find,4.2521,4.5051,50,30,27,8.679,1
13,19,a,content,16,a,4.5051,4.6924,50,30,27,8.679,1
13,20,relationship,content,17,relationship,4.6924,5.5534,50,30,27,8.679,1
13,21,between,content,18,between,5.5534,6.0964,50,30,27,8.679,1
13,22,any,content,19,any,6.0964,6.5194,50,30,27,8.679,1
13,23,two,content,20,two,6.5194,6.7959,50,30,27,8.679,1
13,24,of,content,21,of,6.7959,6.9533,50,30,27,8.679,1
13,25,the,content,22,the,6.9533,7.1106,50,30,27,8.679,1
13,26,given,content,23,given,7.1106,7.6086,50,30,27,8.679,1
13,27,factors,content,24,factors,7.6086,8.0666,50,30,27,8.679,1
13,28,or,content,25,or,8.0666,8.209,50,30,27,8.679,1
13,29,more,content,26,more.,8.209,8.679,50,30,27,8.679,1
13,30,.,content,26,more.,8.209,8.679,50,30,27,8.679,1
13,31,[SEP],[SEP],,,,,50,30,27,8.679,1
13,32,[PAD],padding,,,,,50,30,27,8.679,1
13,33,[PAD],padding,,,,,50,30,27,8.679,1
13,34,[PAD],padding,,,,,50,30,27,8.679,1
13,35,[PAD],padding,,,,,50,30,27,8.679,1
13,36,[PAD],padding,,,,,50,30,27,8.679,1
13,37,[PAD],padding,,,,,50,30,27,8.679,1
13,38,[PAD],padding,,,,,50,30,27,8.679,1
13,39,[PAD],padding,,,,,50,30,27,8.679,1
13,40,[PAD],padding,,,,,50,30,27,8.679,1
13,41,[PAD],padding,,,,,50,30,27,8.679,1
13,42,[PAD],padding,,,,,50,30,27,8.679,1
13,43,[PAD],padding,,,,,50,30,27,8.679,1
13,44,[PAD],padding,,,,,50,30,27,8.679,1
13,45,[PAD],padding,,,,,50,30,27,8.679,1
13,46,[PAD],padding,,,,,50,30,27,8.679,1
13,47,[PAD],padding,,,,,50,30,27,8.679,1
13,48,[PAD],padding,,,,,50,30,27,8.679,1
13,49,[PAD],padding,,,,,50,30,27,8.679,1
14,0,[CLS],[CLS],,,,,50,35,24,10.351,1
14,1,he,content,0,He,0.0,0.129,50,35,24,10.351,1
14,2,is,content,1,is,0.129,0.3405,50,35,24,10.351,1
14,3,the,content,2,the,0.3405,0.437,50,35,24,10.351,1
14,4,co,content,3,co-founder,0.437,1.0579,50,35,24,10.351,1
14,5,-,content,3,co-founder,0.437,1.0579,50,35,24,10.351,1
14,6,founder,content,3,co-founder,0.437,1.0579,50,35,24,10.351,1
14,7,of,content,4,of,1.0579,1.2238,50,35,24,10.351,1
14,8,ross,content,5,Rossen,1.2238,1.5933,50,35,24,10.351,1
14,9,##en,content,5,Rossen,1.2238,1.5933,50,35,24,10.351,1
14,10,and,content,6,and,1.5933,1.8148,50,35,24,10.351,1
14,11,vet,content,7,Vettese,1.8148,2.4258,50,35,24,10.351,1
14,12,##tes,content,7,Vettese,1.8148,2.4258,50,35,24,10.351,1
14,13,##e,content,7,Vettese,1.8148,2.4258,50,35,24,10.351,1
14,14,limited,content,8,Limited,2.4258,3.0467,50,35,24,10.351,1
14,15,and,content,9,and,3.0467,3.1732,50,35,24,10.351,1
14,16,the,content,10,the,3.1732,3.3497,50,35,24,10.351,1
14,17,former,content,11,former,3.3497,3.7223,50,35,24,10.351,1
14,18,executive,content,12,Executive,3.7223,4.7735,50,35,24,10.351,1
14,19,director,content,13,Director,4.7735,5.3295,50,35,24,10.351,1
14,20,of,content,14,of,5.3295,5.546,50,35,24,10.351,1
14,21,uniform,content,15,Uniform,5.546,6.1419,50,35,24,10.351,1
14,22,final,content,16,Final,6.1419,6.5059,50,35,24,10.351,1
14,23,examination,content,17,Examination,6.5059,7.5808,50,35,24,10.351,1
14,24,(,content,18,(UFE),7.5808,7.9797,50,35,24,10.351,1
14,25,u,content,18,(UFE),7.5808,7.9797,50,35,24,10.351,1
14,26,##fe,content,18,(UFE),7.5808,7.9797,50,35,24,10.351,1
14,27,),content,18,(UFE),7.5808,7.9797,50,35,24,10.351,1
14,28,courses,content,19,courses,7.9797,8.3637,50,35,24,10.351,1
14,29,at,content,20,at,8.3637,8.4802,50,35,24,10.351,1
14,30,toronto,content,21,Toronto's,8.4802,9.1661,50,35,24,10.351,1
14,31,',content,21,Toronto's,8.4802,9.1661,50,35,24,10.351,1
14,32,s,content,21,Toronto's,8.4802,9.1661,50,35,24,10.351,1
14,33,york,content,22,York,9.1661,9.3631,50,35,24,10.351,1
14,34,university,content,23,University.,9.3631,10.351,50,35,24,10.351,1
14,35,.,content,23,University.,9.3631,10.351,50,35,24,10.351,1
14,36,[SEP],[SEP],,,,,50,35,24,10.351,1
14,37,[PAD],padding,,,,,50,35,24,10.351,1
14,38,[PAD],padding,,,,,50,35,24,10.351,1
14,39,[PAD],padding,,,,,50,35,24,10.351,1
14,40,[PAD],padding,,,,,50,35,24,10.351,1
14,41,[PAD],padding,,,,,50,35,24,10.351,1
14,42,[PAD],padding,,,,,50,35,24,10.351,1
14,43,[PAD],padding,,,,,50,35,24,10.351,1
14,44,[PAD],padding,,,,,50,35,24,10.351,1
14,45,[PAD],padding,,,,,50,35,24,10.351,1
14,46,[PAD],padding,,,,,50,35,24,10.351,1
14,47,[PAD],padding,,,,,50,35,24,10.351,1
14,48,[PAD],padding,,,,,50,35,24,10.351,1
14,49,[PAD],padding,,,,,50,35,24,10.351,1
15,0,[CLS],[CLS],,,,,50,21,17,7.3333,1
15,1,however,content,0,"However,",0.0,0.6189,50,21,17,7.3333,1
15,2,",",content,0,"However,",0.0,0.6189,50,21,17,7.3333,1
15,3,despite,content,1,despite,0.6189,1.1702,50,21,17,7.3333,1
15,4,their,content,2,their,1.1702,1.3456,50,21,17,7.3333,1
15,5,poverty,content,3,"poverty,",1.3456,1.997,50,21,17,7.3333,1
15,6,",",content,3,"poverty,",1.3456,1.997,50,21,17,7.3333,1
15,7,the,content,4,the,1.997,2.0873,50,21,17,7.3333,1
15,8,family,content,5,family,2.0873,2.7137,50,21,17,7.3333,1
15,9,prior,content,6,prioritize,2.7137,3.516,50,21,17,7.3333,1
15,10,##iti,content,6,prioritize,2.7137,3.516,50,21,17,7.3333,1
15,11,##ze,content,6,prioritize,2.7137,3.516,50,21,17,7.3333,1
15,12,education,content,7,education,3.516,4.2873,50,21,17,7.3333,1
15,13,because,content,8,because,4.2873,4.9187,50,21,17,7.3333,1
15,14,they,content,9,they,4.9187,5.074,50,21,17,7.3333,1
15,15,believed,content,10,believed,5.074,5.6804,50,21,17,7.3333,1
15,16,in,content,11,in,5.6804,5.7907,50,21,17,7.3333,1
15,17,its,content,12,its,5.7907,5.9661,50,21,17,7.3333,1
15,18,power,content,13,power,5.9661,6.382,50,21,17,7.3333,1
15,19,to,content,14,to,6.382,6.5673,50,21,17,7.3333,1
15,20,transform,content,15,transform,6.5673,6.9633,50,21,17,7.3333,1
15,21,lives,content,16,lives,6.9633,7.3333,50,21,17,7.3333,1
15,22,[SEP],[SEP],,,,,50,21,17,7.3333,1
15,23,[PAD],padding,,,,,50,21,17,7.3333,1
15,24,[PAD],padding,,,,,50,21,17,7.3333,1
15,25,[PAD],padding,,,,,50,21,17,7.3333,1
15,26,[PAD],padding,,,,,50,21,17,7.3333,1
15,27,[PAD],padding,,,,,50,21,17,7.3333,1
15,28,[PAD],padding,,,,,50,21,17,7.3333,1
15,29,[PAD],padding,,,,,50,21,17,7.3333,1
15,30,[PAD],padding,,,,,50,21,17,7.3333,1
15,31,[PAD],padding,,,,,50,21,17,7.3333,1
15,32,[PAD],padding,,,,,50,21,17,7.3333,1
15,33,[PAD],padding,,,,,50,21,17,7.3333,1
15,34,[PAD],padding,,,,,50,21,17,7.3333,1
15,35,[PAD],padding,,,,,50,21,17,7.3333,1
15,36,[PAD],padding,,,,,50,21,17,7.3333,1
15,37,[PAD],padding,,,,,50,21,17,7.3333,1
15,38,[PAD],padding,,,,,50,21,17,7.3333,1
15,39,[PAD],padding,,,,,50,21,17,7.3333,1
15,40,[PAD],padding,,,,,50,21,17,7.3333,1
15,41,[PAD],padding,,,,,50,21,17,7.3333,1
15,42,[PAD],padding,,,,,50,21,17,7.3333,1
15,43,[PAD],padding,,,,,50,21,17,7.3333,1
15,44,[PAD],padding,,,,,50,21,17,7.3333,1
15,45,[PAD],padding,,,,,50,21,17,7.3333,1
15,46,[PAD],padding,,,,,50,21,17,7.3333,1
15,47,[PAD],padding,,,,,50,21,17,7.3333,1
15,48,[PAD],padding,,,,,50,21,17,7.3333,1
15,49,[PAD],padding,,,,,50,21,17,7.3333,1
16,0,[CLS],[CLS],,,,,50,11,8,3.114,1
16,1,it,content,0,It's,0.0,0.2772,50,11,8,3.114,1
16,2,',content,0,It's,0.0,0.2772,50,11,8,3.114,1
16,3,s,content,0,It's,0.0,0.2772,50,11,8,3.114,1
16,4,a,content,1,a,0.2772,0.4596,50,11,8,3.114,1
16,5,terrible,content,2,"terrible,",0.4596,1.2688,50,11,8,3.114,1
16,6,",",content,2,"terrible,",0.4596,1.2688,50,11,8,3.114,1
16,7,this,content,3,this,1.2688,1.4661,50,11,8,3.114,1
16,8,is,content,4,is,1.4661,1.6219,50,11,8,3.114,1
16,9,a,content,5,a,1.6219,1.7957,50,11,8,3.114,1
16,10,terrible,content,6,terrible,1.7957,2.605,50,11,8,3.114,1
16,11,movie,content,7,movie,2.605,3.114,50,11,8,3.114,1
16,12,[SEP],[SEP],,,,,50,11,8,3.114,1
16,13,[PAD],padding,,,,,50,11,8,3.114,1
16,14,[PAD],padding,,,,,50,11,8,3.114,1
16,15,[PAD],padding,,,,,50,11,8,3.114,1
16,16,[PAD],padding,,,,,50,11,8,3.114,1
16,17,[PAD],padding,,,,,50,11,8,3.114,1
16,18,[PAD],padding,,,,,50,11,8,3.114,1
16,19,[PAD],padding,,,,,50,11,8,3.114,1
16,20,[PAD],padding,,,,,50,11,8,3.114,1
16,21,[PAD],padding,,,,,50,11,8,3.114,1
16,22,[PAD],padding,,,,,50,11,8,3.114,1
16,23,[PAD],padding,,,,,50,11,8,3.114,1
16,24,[PAD],padding,,,,,50,11,8,3.114,1
16,25,[PAD],padding,,,,,50,11,8,3.114,1
16,26,[PAD],padding,,,,,50,11,8,3.114,1
16,27,[PAD],padding,,,,,50,11,8,3.114,1
16,28,[PAD],padding,,,,,50,11,8,3.114,1
16,29,[PAD],padding,,,,,50,11,8,3.114,1
16,30,[PAD],padding,,,,,50,11,8,3.114,1
16,31,[PAD],padding,,,,,50,11,8,3.114,1
16,32,[PAD],padding,,,,,50,11,8,3.114,1
16,33,[PAD],padding,,,,,50,11,8,3.114,1
16,34,[PAD],padding,,,,,50,11,8,3.114,1
16,35,[PAD],padding,,,,,50,11,8,3.114,1
16,36,[PAD],padding,,,,,50,11,8,3.114,1
16,37,[PAD],padding,,,,,50,11,8,3.114,1
16,38,[PAD],padding,,,,,50,11,8,3.114,1
16,39,[PAD],padding,,,,,50,11,8,3.114,1
16,40,[PAD],padding,,,,,50,11,8,3.114,1
16,41,[PAD],padding,,,,,50,11,8,3.114,1
16,42,[PAD],padding,,,,,50,11,8,3.114,1
16,43,[PAD],padding,,,,,50,11,8,3.114,1
16,44,[PAD],padding,,,,,50,11,8,3.114,1
16,45,[PAD],padding,,,,,50,11,8,3.114,1
16,46,[PAD],padding,,,,,50,11,8,3.114,1
16,47,[PAD],padding,,,,,50,11,8,3.114,1
16,48,[PAD],padding,,,,,50,11,8,3.114,1
16,49,[PAD],padding,,,,,50,11,8,3.114,1
17,0,[CLS],[CLS],,,,,50,24,22,9.667,1
17,1,applying,content,0,Applying,0.0,0.5029,50,24,22,9.667,1
17,2,these,content,1,these,0.5029,1.0783,50,24,22,9.667,1
17,3,four,content,2,four,1.0783,1.3885,50,24,22,9.667,1
17,4,design,content,3,design,1.3885,1.8889,50,24,22,9.667,1
17,5,concepts,content,4,concepts,1.8889,2.4493,50,24,22,9.667,1
17,6,to,content,5,to,2.4493,2.6757,50,24,22,9.667,1
17,7,your,content,6,your,2.6757,2.8709,50,24,22,9.667,1
17,8,presentations,content,7,presentations,2.8709,4.0067,50,24,22,9.667,1
17,9,is,content,8,is,4.0067,4.1581,50,24,22,9.667,1
17,10,simple,content,9,"simple,",4.1581,4.7035,50,24,22,9.667,1
17,11,",",content,9,"simple,",4.1581,4.7035,50,24,22,9.667,1
17,12,easy,content,10,easy,4.7035,5.304,50,24,22,9.667,1
17,13,and,content,11,and,5.304,5.4654,50,24,22,9.667,1
17,14,will,content,12,will,5.4654,5.7461,50,24,22,9.667,1
17,15,make,content,13,make,5.7461,6.251,50,24,22,9.667,1
17,16,people,content,14,people,6.251,6.7964,50,24,22,9.667,1
17,17,think,content,15,think,6.7964,7.1216,50,24,22,9.667,1
17,18,you,content,16,you,7.1216,7.288,50,24,22,9.667,1
17,19,turned,content,17,turned,7.288,7.8234,50,24,22,9.667,1
17,20,into,content,18,into,7.8234,8.3938,50,24,22,9.667,1
17,21,a,content,19,a,8.3938,8.5854,50,24,22,9.667,1
17,22,design,content,20,design,8.5854,9.1006,50,24,22,9.667,1
17,23,guru,content,21,guru.,9.1006,9.667,50,24,22,9.667,1
17,24,.,content,21,guru.,9.1006,9.667,50,24,22,9.667,1
17,25,[SEP],[SEP],,,,,50,24,22,9.667,1
17,26,[PAD],padding,,,,,50,24,22,9.667,1
17,27,[PAD],padding,,,,,50,24,22,9.667,1
17,28,[PAD],padding,,,,,50,24,22,9.667,1
17,29,[PAD],padding,,,,,50,24,22,9.667,1
17,30,[PAD],padding,,,,,50,24,22,9.667,1
17,31,[PAD],padding,,,,,50,24,22,9.667,1
17,32,[PAD],padding,,,,,50,24,22,9.667,1
17,33,[PAD],padding,,,,,50,24,22,9.667,1
17,34,[PAD],padding,,,,,50,24,22,9.667,1
17,35,[PAD],padding,,,,,50,24,22,9.667,1
17,36,[PAD],padding,,,,,50,24,22,9.667,1
17,37,[PAD],padding,,,,,50,24,22,9.667,1
17,38,[PAD],padding,,,,,50,24,22,9.667,1
17,39,[PAD],padding,,,,,50,24,22,9.667,1
17,40,[PAD],padding,,,,,50,24,22,9.667,1
17,41,[PAD],padding,,,,,50,24,22,9.667,1
17,42,[PAD],padding,,,,,50,24,22,9.667,1
17,43,[PAD],padding,,,,,50,24,22,9.667,1
17,44,[PAD],padding,,,,,50,24,22,9.667,1
17,45,[PAD],padding,,,,,50,24,22,9.667,1
17,46,[PAD],padding,,,,,50,24,22,9.667,1
17,47,[PAD],padding,,,,,50,24,22,9.667,1
17,48,[PAD],padding,,,,,50,24,22,9.667,1
17,49,[PAD],padding,,,,,50,24,22,9.667,1
18,0,[CLS],[CLS],,,,,50,48,46,18.808,1
18,1,-,content,0,-And,0.0,0.2854,50,48,46,18.808,1
18,2,and,content,0,-And,0.0,0.2854,50,48,46,18.808,1
18,3,in,content,1,in,0.2854,0.4114,50,48,46,18.808,1
18,4,denmark,content,2,Denmark,0.4114,0.9596,50,48,46,18.808,1
18,5,-,content,3,-,0.9596,1.2452,50,48,46,18.808,1
18,6,the,content,4,the,1.2452,1.4162,50,48,46,18.808,1
18,7,first,content,5,first,1.4162,1.6241,50,48,46,18.808,1
18,8,baltic,content,6,Baltic,1.6241,2.21,50,48,46,18.808,1
18,9,cod,content,7,Cod,2.21,2.433,50,48,46,18.808,1
18,10,fishery,content,8,fishery,2.433,3.1618,50,48,46,18.808,1
18,11,has,content,9,has,3.1618,3.3878,50,48,46,18.808,1
18,12,been,content,10,been,3.3878,3.5737,50,48,46,18.808,1
18,13,msc,content,11,MSC,3.5737,3.8267,50,48,46,18.808,1
18,14,–,content,12,–,3.8267,4.0943,50,48,46,18.808,1
18,15,certified,content,13,certified,4.0943,4.8385,50,48,46,18.808,1
18,16,-,content,14,"-Meanwhile,",4.8385,5.6523,50,48,46,18.808,1
18,17,meanwhile,content,14,"-Meanwhile,",4.8385,5.6523,50,48,46,18.808,1
18,18,",",content,14,"-Meanwhile,",4.8385,5.6523,50,48,46,18.808,1
18,19,the,content,15,the,5.6523,5.8483,50,48,46,18.808,1
